date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:16	384/384	---M--	200	added ('OK')	image/png	etag:%2296a56a162adcb1:0%22	http://www.mywebcareer.com/css/img/search-input.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/search-input.png	(from http://www.mywebcareer.com/about.aspx)
11:50:16	65/65	---M--	200	added ('OK')	image/gif	etag:%22a4c450a162adcb1:0%22	http://www.mywebcareer.com/css/img/container.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/container.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:17	152/152	---M--	200	added ('OK')	image/gif	etag:%22fe3d4fa162adcb1:0%22	http://www.mywebcareer.com/css/img/button.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/button.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:18	152/152	---M--	200	added ('OK')	image/gif	etag:%229b534ea162adcb1:0%22	http://www.mywebcareer.com/css/img/altbutton.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/altbutton.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:18	189/189	---M--	200	added ('OK')	image/png	etag:%22429554a162adcb1:0%22	http://www.mywebcareer.com/css/img/msg-ok.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/msg-ok.png	(from http://www.mywebcareer.com/about.aspx)
11:50:21	176/176	---M--	200	added ('OK')	image/png	etag:%220f953a162adcb1:0%22	http://www.mywebcareer.com/css/img/msg-error.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/msg-error.png	(from http://www.mywebcareer.com/about.aspx)
11:50:21	157/157	---M--	200	added ('OK')	image/png	etag:%2263e354a162adcb1:0%22	http://www.mywebcareer.com/css/img/msg-warn.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/msg-warn.png	(from http://www.mywebcareer.com/about.aspx)
11:50:22	145/145	---M--	200	added ('OK')	image/png	etag:%22214754a162adcb1:0%22	http://www.mywebcareer.com/css/img/msg-info.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/msg-info.png	(from http://www.mywebcareer.com/about.aspx)
11:50:22	643/643	---M--	200	added ('OK')	image/png	etag:%2248dd9da062adcb1:0%22	http://www.mywebcareer.com/css/img/led-ico/accept.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/led-ico/accept.png	(from http://www.mywebcareer.com/about.aspx)
11:50:23	673/673	---M--	200	added ('OK')	image/png	etag:%221e45caa062adcb1:0%22	http://www.mywebcareer.com/css/img/led-ico/cross_octagon.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/led-ico/cross_octagon.png	(from http://www.mywebcareer.com/about.aspx)
11:50:24	607/607	---M--	200	added ('OK')	image/png	etag:%221285eda062adcb1:0%22	http://www.mywebcareer.com/css/img/led-ico/exclamation_octagon_fram.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/led-ico/exclamation_octagon_fram.png	(from http://www.mywebcareer.com/about.aspx)
11:50:24	686/686	---M--	200	added ('OK')	image/png	etag:%22f136eda062adcb1:0%22	http://www.mywebcareer.com/css/img/led-ico/exclamation.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/led-ico/exclamation.png	(from http://www.mywebcareer.com/about.aspx)
11:50:25	92/92	---M--	200	added ('OK')	image/gif	etag:%228ea257a162adcb1:0%22	http://www.mywebcareer.com/css/img/txt.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/txt.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:25	92/92	---M--	200	added ('OK')	image/gif	etag:%226c5457a162adcb1:0%22	http://www.mywebcareer.com/css/img/txt-error.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/txt-error.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:26	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22aff057a162adcb1:0%22	http://www.mywebcareer.com/css/img/upload.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/upload.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:27	140/140	---M--	200	added ('OK')	image/png	etag:%2228fd51a162adcb1:0%22	http://www.mywebcareer.com/css/img/headerbox.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/headerbox.png	(from http://www.mywebcareer.com/about.aspx)
11:50:27	157/157	---M--	200	added ('OK')	image/png	etag:%22bca14ea162adcb1:0%22	http://www.mywebcareer.com/css/img/altheaderbox.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/altheaderbox.png	(from http://www.mywebcareer.com/about.aspx)
11:50:28	138/138	---M--	200	added ('OK')	image/png	etag:%224a4b52a162adcb1:0%22	http://www.mywebcareer.com/css/img/headertab.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/headertab.png	(from http://www.mywebcareer.com/about.aspx)
11:50:28	156/156	---M--	200	added ('OK')	image/png	etag:%22ddef4ea162adcb1:0%22	http://www.mywebcareer.com/css/img/altheadertab.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/altheadertab.png	(from http://www.mywebcareer.com/about.aspx)
11:50:29	159/159	---M--	200	added ('OK')	image/gif	etag:%224b657a162adcb1:0%22	http://www.mywebcareer.com/css/img/thead.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/thead.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:29	198/198	---M--	200	added ('OK')	image/gif	etag:%226b9952a162adcb1:0%22	http://www.mywebcareer.com/css/img/ico-tablecomms.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/ico-tablecomms.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:30	102/102	---M--	200	added ('OK')	image/gif	etag:%222ab856a162adcb1:0%22	http://www.mywebcareer.com/css/img/tfoot.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/tfoot.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:30	262/262	---M--	200	added ('OK')	image/gif	etag:%22c7cd55a162adcb1:0%22	http://www.mywebcareer.com/css/img/pagination.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/pagination.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:31	152/152	---M--	200	added ('OK')	image/gif	etag:%22a67f55a162adcb1:0%22	http://www.mywebcareer.com/css/img/pagination-item.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/pagination-item.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:31	84/84	---M--	200	added ('OK')	image/gif	etag:%22843155a162adcb1:0%22	http://www.mywebcareer.com/css/img/pagination-arrow.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/pagination-arrow.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:32	1194/1194	---M--	200	added ('OK')	image/gif	etag:%2250cabea162adcb1:0%22	http://www.mywebcareer.com/images/bg_header_x.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/bg_header_x.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:33	1365/1365	---M--	200	added ('OK')	image/gif	etag:%222f7cbea162adcb1:0%22	http://www.mywebcareer.com/images/bg_container_x.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/bg_container_x.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:33	1005/1005	---M--	200	added ('OK')	image/gif	etag:%22a38dbfa162adcb1:0%22	http://www.mywebcareer.com/images/bg_nav_x.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/bg_nav_x.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:34	191/191	---M--	200	added ('OK')	image/png	etag:%225440c8a162adcb1:0%22	http://www.mywebcareer.com/images/tanheaderbox.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/tanheaderbox.png	(from http://www.mywebcareer.com/about.aspx)
11:50:34	157/157	---M--	200	added ('OK')	image/png	etag:%22de73c2a162adcb1:0%22	http://www.mywebcareer.com/images/greenheaderbox.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/greenheaderbox.png	(from http://www.mywebcareer.com/about.aspx)
11:50:35	154/154	---M--	200	added ('OK')	image/gif	etag:%22bd25c2a162adcb1:0%22	http://www.mywebcareer.com/images/greenbutton.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/greenbutton.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:35	785/785	---M--	200	added ('OK')	image/png	etag:%22f7e495a162adcb1:0%22	http://www.mywebcareer.com/images/icons/icn_plus-up.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/icn_plus-up.png	(from http://www.mywebcareer.com/about.aspx)
11:50:36	793/793	---M--	200	added ('OK')	image/png	etag:%22d69695a162adcb1:0%22	http://www.mywebcareer.com/images/icons/icn_minus-down.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/icn_minus-down.png	(from http://www.mywebcareer.com/about.aspx)
11:50:36	208/208	---M--	200	added ('OK')	image/gif	etag:%226db19ba162adcb1:0%22	http://www.mywebcareer.com/images/icons/tbl_xpd_minus.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/tbl_xpd_minus.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:37	215/215	---M--	200	added ('OK')	image/gif	etag:%228eff9ba162adcb1:0%22	http://www.mywebcareer.com/images/icons/tbl_xpd_plus.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/tbl_xpd_plus.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:37	619/619	---M--	200	added ('OK')	image/gif	etag:%22628594a162adcb1:0%22	http://www.mywebcareer.com/images/icons/icn_linkedin.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/icn_linkedin.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:38	894/894	---M--	200	added ('OK')	image/png	etag:%22805d8ba162adcb1:0%22	http://www.mywebcareer.com/images/icons/Personal_Footprint.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/Personal_Footprint.png	(from http://www.mywebcareer.com/about.aspx)
11:50:39	714/714	---M--	200	added ('OK')	image/png	etag:%22d16587a162adcb1:0%22	http://www.mywebcareer.com/images/icons/Career_Footprint.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/Career_Footprint.png	(from http://www.mywebcareer.com/about.aspx)
11:50:39	593/593	---M--	200	added ('OK')	image/png	etag:%2215bd8ca162adcb1:0%22	http://www.mywebcareer.com/images/icons/Social_Footprint.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/Social_Footprint.png	(from http://www.mywebcareer.com/about.aspx)
11:50:40	387/387	---M--	200	added ('OK')	image/gif	etag:%22bcfe92a162adcb1:0%22	http://www.mywebcareer.com/images/icons/icn_facebook.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/icn_facebook.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:43	1071/1071	---M--	200	added ('OK')	image/gif	etag:%22fe9a93a162adcb1:0%22	http://www.mywebcareer.com/images/icons/icn_google.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/icn_google.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:44	797/797	---M--	200	added ('OK')	image/png	etag:%22413794a162adcb1:0%22	http://www.mywebcareer.com/images/icons/icn_info-up.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/icn_info-up.png	(from http://www.mywebcareer.com/about.aspx)
11:50:44	817/817	---M--	200	added ('OK')	image/png	etag:%22fc293a162adcb1:0%22	http://www.mywebcareer.com/images/icons/icn_info-down.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/icn_info-down.png	(from http://www.mywebcareer.com/about.aspx)
11:50:45	1352/1352	---M--	200	added ('OK')	image/png	etag:%22644099a162adcb1:0%22	http://www.mywebcareer.com/images/icons/li_green-plus.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/li_green-plus.png	(from http://www.mywebcareer.com/about.aspx)
11:50:46	7329/7329	---M--	200	added ('OK')	image/png	etag:%2268a7bca162adcb1:0%22	http://www.mywebcareer.com/images/txt/mwc-premium.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/txt/mwc-premium.png	(from http://www.mywebcareer.com/about.aspx)
11:50:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202011%2014:50:45%20GMT	http://www.mywebcareer.com/images/bg_premium-childbox-dl_x.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/bg_premium-childbox-dl_x.8a.delayed	(from http://www.mywebcareer.com/about.aspx)
11:50:47	1398/1398	---M--	200	added ('OK')	image/png	etag:%22183396a162adcb1:0%22	http://www.mywebcareer.com/images/icons/icn_privacy-padlock.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/icn_privacy-padlock.png	(from http://www.mywebcareer.com/about.aspx)
11:50:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202011%2014:50:48%20GMT	http://www.mywebcareer.com/images/bg_sign-up-content_x.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/bg_sign-up-content_x.8c.delayed	(from http://www.mywebcareer.com/about.aspx)
11:50:49	1192/1192	---M--	200	added ('OK')	image/gif	etag:%22e529c0a162adcb1:0%22	http://www.mywebcareer.com/images/bg_upgrade.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/bg_upgrade.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:50	10819/10819	---M--	200	added ('OK')	image/gif	etag:%22eddfbda162adcb1:0%22	http://www.mywebcareer.com/images/ajax-loader.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/ajax-loader-2.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:50	1086/1086	---M--	200	added ('OK')	image/png	etag:%2242f298a162adcb1:0%22	http://www.mywebcareer.com/images/icons/li_green-plus-small.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/li_green-plus-small.png	(from http://www.mywebcareer.com/about.aspx)
11:50:50	154/154	---M--	200	added ('OK')	image/gif	etag:%22d8d57ba062adcb1:0%22	http://www.mywebcareer.com/css/img/green/button.gif	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/green/button.gif	(from http://www.mywebcareer.com/about.aspx)
11:50:51	1997/1997	---M--	200	added ('OK')	image/png	etag:%22264be76eabc0cb1:0%22	http://www.mywebcareer.com/images/icons/ScoreRefresh36.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/ScoreRefresh36.png	(from http://www.mywebcareer.com/about.aspx)
11:50:51	1792/1792	---M--	200	added ('OK')	image/png	etag:%22b239e66eabc0cb1:0%22	http://www.mywebcareer.com/images/icons/AltScoreRefresh36.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/images/icons/AltScoreRefresh36.png	(from http://www.mywebcareer.com/about.aspx)
11:50:52	614/614	---M--	200	added ('OK')	image/png	etag:%22d1906ae7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutScore.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutScore.png	(from http://www.mywebcareer.com/about.aspx)
11:50:53	707/707	---M--	200	added ('OK')	image/png	etag:%227ecd69e7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutOverview.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutOverview.png	(from http://www.mywebcareer.com/about.aspx)
11:50:54	628/628	---M--	200	added ('OK')	image/png	etag:%22f99468e7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutGuidance.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutGuidance.png	(from http://www.mywebcareer.com/about.aspx)
11:50:54	607/607	---M--	200	added ('OK')	image/png	etag:%22c81f68e7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutData.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutData.png	(from http://www.mywebcareer.com/about.aspx)
11:50:55	593/593	---M--	200	added ('OK')	image/png	etag:%224c5869e7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutNetwork.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutNetwork.png	(from http://www.mywebcareer.com/about.aspx)
11:50:56	3473/3473	---M--	200	added ('OK')	image/png	etag:%221ae368e7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutMonitor.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutMonitor.png	(from http://www.mywebcareer.com/about.aspx)
11:50:56	523/523	---M--	200	added ('OK')	image/png	etag:%22643567e7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutcompany.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutcompany.png	(from http://www.mywebcareer.com/about.aspx)
11:50:57	945/945	---M--	200	added ('OK')	image/png	etag:%22266be7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutTeam.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutTeam.png	(from http://www.mywebcareer.com/about.aspx)
11:50:57	474/474	---M--	200	added ('OK')	image/png	etag:%229f1b6ae7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutPress.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutPress.png	(from http://www.mywebcareer.com/about.aspx)
11:50:57	661/661	---M--	200	added ('OK')	image/png	etag:%22a6d167e7f0c1cb1:0%22	http://www.mywebcareer.com/css/img/icnAboutContact.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/icnAboutContact.png	(from http://www.mywebcareer.com/about.aspx)
11:50:58	524/524	---M--	200	added ('OK')	image/png	etag:%22a796374324c8cb1:0%22	http://www.mywebcareer.com/css/img/NextGuidance.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/NextGuidance.png	(from http://www.mywebcareer.com/about.aspx)
11:50:59	1678/1678	---M--	200	added ('OK')	image/png	etag:%22471d394324c8cb1:0%22	http://www.mywebcareer.com/css/img/NextMyData.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/NextMyData.png	(from http://www.mywebcareer.com/about.aspx)
11:50:59	550/550	---M--	200	added ('OK')	image/png	etag:%22471d394324c8cb1:0%22	http://www.mywebcareer.com/css/img/NextVisualize.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/NextVisualize.png	(from http://www.mywebcareer.com/about.aspx)
11:50:59	1122/1122	---M--	200	added ('OK')	image/png	etag:%22a796374324c8cb1:0%22	http://www.mywebcareer.com/css/img/NextFacebook.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/NextFacebook.png	(from http://www.mywebcareer.com/about.aspx)
11:51:00	1267/1267	---M--	200	added ('OK')	image/png	etag:%22a796374324c8cb1:0%22	http://www.mywebcareer.com/css/img/NextLinkedIn.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/NextLinkedIn.png	(from http://www.mywebcareer.com/about.aspx)
11:51:00	1052/1052	---M--	200	added ('OK')	image/png	etag:%22a796374324c8cb1:0%22	http://www.mywebcareer.com/css/img/NextEmail.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/NextEmail.png	(from http://www.mywebcareer.com/about.aspx)
11:51:01	1366/1366	---M--	200	added ('OK')	image/png	etag:%22a796374324c8cb1:0%22	http://www.mywebcareer.com/css/img/mwcPremium.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/mwcPremium.png	(from http://www.mywebcareer.com/about.aspx)
11:51:06	853/853	---M--	200	added ('OK')	image/png	etag:%223a275b4c54d2cb1:0%22	http://www.mywebcareer.com/css/img/NextPublic.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/NextPublic.png	(from http://www.mywebcareer.com/about.aspx)
11:51:07	771/771	---M--	200	added ('OK')	image/png	etag:%2280f396fc22cfcb1:0%22	http://www.mywebcareer.com/css/img/SilverStar_24.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/SilverStar_24.png	(from http://www.mywebcareer.com/about.aspx)
11:51:07	770/770	---M--	200	added ('OK')	image/png	etag:%225fa596fc22cfcb1:0%22	http://www.mywebcareer.com/css/img/GoldStar_24.png	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/css/img/GoldStar_24.png	(from http://www.mywebcareer.com/about.aspx)
11:51:10	13268/13268	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:51:07%20GMT	http://www.mywebcareer.com/default.aspx	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/default-2.html	(from http://www.mywebcareer.com/about.aspx)
11:51:11	11594/11594	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:51:09%20GMT	http://www.mywebcareer.com/About.aspx	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/About-2.html	(from http://www.mywebcareer.com/about.aspx)
11:51:13	14267/14267	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:51:12%20GMT	http://www.mywebcareer.com/FAQ.aspx	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/FAQ-2.html	(from http://www.mywebcareer.com/about.aspx)
11:51:14	1401898/1401898	---M--	200	added ('OK')	application/x-zip-compressed	etag:%22f529dfb8ec2cb1:0%22	http://www.mywebcareer.com/MWC_Product_Screenshots.zip	C:/My%20Web%20Sites/My%20Web%20Career/www.mywebcareer.com/MWC_Product_Screenshots.zip	(from http://www.mywebcareer.com/about.aspx)
